nuts3_code,lau_code,lau_name,pop,area
ITF35,65071,Montecorice,2629,22251000
ITF35,65072,Montecorvino Pugliano,11138,28881600
ITF35,65073,Montecorvino Rovella,12176,42161400
ITF35,65074,Monteforte Cilento,525,22165900
ITF35,65075,Monte San Giacomo,1486,51691100
ITF35,65076,Montesano sulla Marcellana,6363,110221700
ITF35,65077,Morigerati,604,21193800
ITF35,65078,Nocera Inferiore,44667,20944700
ITF35,65079,Nocera Superiore,23983,14662500
ITF35,65080,Novi Velia,2309,34713200
ITF35,65081,Ogliastro Cilento,2288,13242600
ITF35,65082,Olevano sul Tusciano,6574,26723900
ITF35,65083,Oliveto Citra,3700,31621400
ITF35,65084,Omignano,1667,10100800
ITF35,65085,Orria,987,26550300
ITF35,65086,Ottati,634,53611500
ITF35,65087,Padula,5014,67114100
ITF35,65088,Pagani,34777,11976300
ITF35,65089,Palomonte,3835,28298000
ITF35,65090,Pellezzano,10863,14037400
ITF35,65091,Perdifumo,1765,23813800
ITF35,65092,Perito,853,23999400
ITF35,65093,Pertosa,655,6158500
ITF35,65094,Petina,1051,35469700
ITF35,65095,Piaggine,1204,62765400
ITF35,65096,Pisciotta,2523,31238000
ITF35,65097,Polla,5217,48081100
ITF35,65098,Pollica,2254,28165300
ITF35,65099,Pontecagnano Faiano,25939,37189100
ITF35,65100,Positano,3809,8653100
ITF35,65101,Postiglione,2037,48243300
ITF35,65102,Praiano,2008,2670600
ITF35,65103,Prignano Cilento,1065,12040900
ITF35,65104,Ravello,2469,7935000
ITF35,65105,Ricigliano,1092,27928600
ITF35,65106,Roccadaspide,7012,64157900
ITF35,65107,Roccagloriosa,1585,40557500
ITF35,65108,Roccapiemonte,8800,5313300
ITF35,65109,Rofrano,1415,63588200
ITF35,65110,Romagnano al Monte,378,9670000
ITF35,65111,Roscigno,652,15181300
ITF35,65112,Rutino,771,9688300
ITF35,65113,Sacco,450,23657000
ITF35,65114,Sala Consilina,11869,59692800
ITF35,65115,Salento,1842,23785100
ITF35,65116,Salerno,130240,59851700
ITF35,65117,Salvitelle,499,9597600
ITF35,65118,San Cipriano Picentino,6562,17387200
ITF35,65119,San Giovanni a Piro,3709,37901500
ITF35,65120,San Gregorio Magno,4071,50052500
ITF35,65121,San Mango Piemonte,2689,6023700
ITF35,65122,San Marzano sul Sarno,10467,5189400
ITF35,65123,San Mauro Cilento,868,15280700
ITF35,65124,San Mauro la Bruca,545,19054400
ITF35,65125,San Pietro al Tanagro,1672,15513400
ITF35,65126,San Rufo,1655,31958500
ITF35,65127,Santa Marina,3193,28360500
ITF35,65128,Sant'Angelo a Fasanella,539,32609100
ITF35,65129,Sant'Arsenio,2716,20143500
ITF35,65130,Sant'Egidio del Monte Albino,8867,7245100
ITF35,65131,Santomenna,405,8919300
ITF35,65132,San Valentino Torio,11014,9156300
ITF35,65133,Sanza,2414,128744200
ITF35,65134,Sapri,6516,14200100
ITF35,65135,Sarno,30748,40000600
ITF35,65136,Sassano,4745,47755900
ITF35,65137,Scafati,48762,19872300
ITF35,65138,Scala,1524,13862700
ITF35,65139,Serramezzana,286,7229600
ITF35,65140,Serre,3808,67033000
ITF35,65141,Sessa Cilento,1227,18042400
ITF35,65142,Siano,9554,8569200
ITF35,65143,Sicignano degli Alburni,3229,81113300
ITF35,65144,Stella Cilento,685,14517300
ITF35,65145,Stio,782,24280000
ITF35,65146,Teggiano,7432,61865500
ITF35,65147,Torchiara,1840,8461700
ITF35,65148,Torraca,1211,16013200
ITF35,65149,Torre Orsaia,2044,21032900
ITF35,65150,Tortorella,482,34217300
ITF35,65151,Tramonti,4107,24826000
ITF35,65152,Trentinara,1570,23436100
ITF35,65153,Valle dell'Angelo,223,36602100
ITF35,65154,Vallo della Lucania,8172,25321400
ITF35,65155,Valva,1592,26785000
ITF35,65156,Vibonati,3260,20542800
ITF35,65157,Vietri sul Mare,7408,9517500
ITF35,65158,Bellizzi,13418,8022000
ITF43,73001,Avetrana,6357,74170700
ITF43,73002,Carosino,6719,10934700
ITF43,73003,Castellaneta,16284,242314800
ITF43,73004,Crispiano,13193,112300400
ITF43,73005,Faggiano,3440,21064200
ITF43,73006,Fragagnano,5070,22412800
ITF43,73007,Ginosa,21682,188503000
ITF43,73008,Grottaglie,30956,102121900
ITF43,73009,Laterza,14921,161171600
ITF43,73010,Leporano,8172,15313500
ITF43,73011,Lizzano,9698,47176900
ITF43,73012,Manduria,30049,180406900
ITF43,73013,Martina Franca,47413,298719400
ITF43,73014,Maruggio,5253,49068700
ITF43,73015,Massafra,31932,127993500
ITF43,73016,Monteiasi,5429,9746000
ITF43,73017,Montemesola,3639,16432600
ITF43,73018,Monteparano,2315,3848600
ITF43,73019,Mottola,15503,213960300
ITF43,73020,Palagianello,7562,43861600
ITF43,73021,Palagiano,15861,69964100
ITF43,73022,Pulsano,11337,18269000
ITF43,73023,Roccaforzata,1799,6145300
ITF43,73024,San Giorgio Ionico,14317,23559800
ITF43,73025,San Marzano di San Giuseppe,8949,19194400
ITF43,73026,Sava,15357,44568600
ITF43,73027,Taranto,189366,249858200
ITF43,73028,Torricella,4196,26925200
ITF43,73029,Statte,13279,67320000
ITF44,74001,Brindisi,83848,333013500
ITF44,74002,Carovigno,16903,106619200
ITF44,74003,Ceglie Messapica,19038,132020100
ITF44,74004,Cellino San Marco,6242,37838400
ITF44,74005,Cisternino,11244,54168800
ITF44,74006,Erchie,8349,44628400
ITF44,74007,Fasano,39026,131785400
ITF44,74008,Francavilla Fontana,35290,177937800
ITF44,74009,Latiano,13821,55382000
ITF44,74010,Mesagne,25714,124050500
ITF44,74011,Oria,14711,83666700
ITF44,74012,Ostuni,30371,225557700
ITF44,74013,San Donaci,6249,34044300
ITF44,74014,San Michele Salentino,6175,26534300
ITF44,74015,San Pancrazio Salentino,9493,56677900
ITF44,74016,San Pietro Vernotico,13198,46939300
ITF44,74017,San Vito dei Normanni,18331,67079000
ITF44,74018,Torchiarolo,5227,32479000
ITF44,74019,Torre Santa Susanna,10218,55764500
ITF44,74020,Villa Castelli,9006,35145500
ITF45,75002,Alessano,6170,28692300
ITF45,75003,Alezio,5651,16789400
ITF45,75004,Alliste,6513,23529800
ITF45,75005,Andrano,4617,15711600
ITF45,75006,Aradeo,9026,8580300
ITF45,75007,Arnesano,4003,13561200
ITF45,75008,Bagnolo del Salento,1781,6744600
ITF45,75009,Botrugno,2661,9749800
ITF45,75010,Calimera,6810,11180700
ITF45,75011,Campi Salentina,9890,45878600
ITF45,75012,Cannole,1646,20348400
ITF45,75013,Caprarica di Lecce,2344,10707400
ITF45,75014,Carmiano,11641,24240500
ITF45,75015,Carpignano Salentino,3677,48986600
ITF45,75016,Casarano,19577,38727400
ITF45,75017,Castri di Lecce,2780,12945100
ITF45,75018,Castrignano de' Greci,3746,9624600
ITF45,75019,Castrignano del Capo,5184,20768900
ITF45,75020,Cavallino,12649,22654300
ITF45,75021,Collepasso,5732,12789100
ITF45,75022,Copertino,23278,58531700
ITF45,75023,Corigliano d'Otranto,5700,28413400
ITF45,75024,Corsano,5232,9120200
ITF45,75025,Cursi,3940,8357100
ITF45,75026,Cutrofiano,8806,56807400
ITF45,75027,Diso,2913,11423800
ITF45,75028,Gagliano del Capo,5010,16598100
ITF45,75029,Galatina,25985,82646600
ITF45,75030,Galatone,15062,47068200
ITF45,75031,Gallipoli,20092,41218800
ITF45,75032,Giuggianello,1150,10266500
ITF45,75033,Giurdignano,1934,14043300
ITF45,75034,Guagnano,5558,38029100
ITF45,75035,Lecce,93673,238815800
ITF45,75036,Lequile,8567,36804100
ITF45,75037,Leverano,13794,49503000
ITF45,75038,Lizzanello,11692,25416200
ITF45,75039,Maglie,13746,22663900
ITF45,75040,Martano,8657,22247800
ITF45,75041,Martignano,1596,6492100
ITF45,75042,Matino,11167,26628600
ITF45,75043,Melendugno,9927,92309900
ITF45,75044,Melissano,6792,12548800
ITF45,75045,Melpignano,2153,11102600
ITF45,75046,Miggiano,3365,7799000
ITF45,75047,Minervino di Lecce,3534,18128500
ITF45,75048,Monteroni di Lecce,13612,16742800
ITF45,75049,Montesano Salentino,2609,8528300
ITF45,75050,Morciano di Leuca,3105,13567600
ITF45,75051,Muro Leccese,4810,16767100
ITF45,75052,Nardò,30732,193264300
ITF45,75053,Neviano,5033,16301900
ITF45,75054,Nociglia,2169,11126700
ITF45,75055,Novoli,7766,18045700
ITF45,75056,Ortelle,2248,10225200
ITF45,75057,Otranto,5769,77193600
ITF45,75058,Palmariggi,1418,8972400
ITF45,75059,Parabita,8761,21091900
ITF45,75060,Patù,1633,8689100
ITF45,75061,Poggiardo,5891,19959400
ITF45,75063,Racale,10739,24287800
ITF45,75064,Ruffano,9444,39726500
ITF45,75065,Salice Salentino,7926,59872100
ITF45,75066,Salve,4559,33070400
ITF45,75067,Sanarica,1465,13022300
ITF45,75068,San Cesario di Lecce,7889,8088900
ITF45,75069,San Donato di Lecce,5484,21577200
ITF45,75070,Sannicola,5703,27639000
ITF45,75071,San Pietro in Lama,3432,8197700
ITF45,75072,Santa Cesarea Terme,2845,26823900
ITF45,75073,Scorrano,6757,35330300
ITF45,75074,Seclì,1828,8775900
ITF45,75075,Sogliano Cavour,3946,5330600
ITF45,75076,Soleto,5269,30455100
ITF45,75077,Specchia,4580,25095300
ITF45,75078,Spongano,3501,12424600
ITF45,75079,Squinzano,13541,31374100
ITF45,75080,Sternatia,2182,16764500
ITF45,75081,Supersano,4215,36405400
ITF45,75082,Surano,1557,8988300
ITF45,75083,Surbo,14517,20782900
ITF45,75084,Taurisano,11449,23679700
ITF45,75085,Taviano,11624,22131100
ITF45,75086,Tiggiano,2786,7710700
ITF45,75087,Trepuzzi,14035,23913900
ITF45,75088,Tricase,17152,43329600
ITF45,75089,Tuglie,5135,8501400
ITF45,75090,Ugento,12175,100396000
ITF45,75091,Uggiano la Chiesa,4387,14458000
ITF45,75092,Veglie,13623,62308500
ITF45,75093,Vernole,6842,61274600
ITF45,75094,Zollino,1892,9954500
ITF45,75095,San Cassiano,1968,8774700
ITF45,75096,Castro,2340,4563700
ITF45,75097,Porto Cesareo,6240,35115300
ITF45,75098,Presicce-Acquarica,9503,43059500
ITF46,71001,Accadia,2275,30735900
ITF46,71002,Alberona,862,49746900
ITF46,71003,Anzano di Puglia,1146,11014000
ITF46,71004,Apricena,12700,172502400
ITF46,71005,Ascoli Satriano,5999,336671500
ITF46,71006,Biccari,2645,106644400
ITF46,71007,Bovino,3055,84929700
ITF46,71008,Cagnano Varano,6793,166836500
ITF46,71009,Candela,2537,96809600
ITF46,71010,Carapelle,6679,25001700
ITF46,71011,Carlantino,835,34711400
ITF46,71012,Carpino,3898,80049400
ITF46,71013,Casalnuovo Monterotaro,1395,48361100
ITF46,71014,Casalvecchio di Puglia,1719,31932100
ITF46,71015,Castelluccio dei Sauri,2034,51473600
ITF46,71016,Castelluccio Valmaggiore,1238,26785400
ITF46,71017,Castelnuovo della Daunia,1320,61486100
ITF46,71018,Celenza Valfortore,1443,65417100
ITF46,71019,Celle di San Vito,151,18413200
ITF46,71020,Cerignola,55036,593919600
ITF46,71021,Chieuti,1566,61517300
ITF46,71022,Deliceto,3594,75852100
ITF46,71023,Faeto,614,26098100
ITF46,71024,Foggia,148301,509254500
ITF46,71025,Ischitella,4319,85460800
ITF46,71026,Isole Tremiti,442,3178000
ITF46,71027,Lesina,6239,160153400
ITF46,71028,Lucera,31858,339787000
ITF46,71029,Manfredonia,55029,354537700
ITF46,71031,Mattinata,6072,73479600
ITF46,71032,Monteleone di Puglia,972,36410700
ITF46,71033,Monte Sant'Angelo,11657,245127300
ITF46,71034,Motta Montecorvino,666,19941200
ITF46,71035,Orsara di Puglia,2544,83005600
ITF46,71036,Orta Nova,16933,105238100
ITF46,71037,Panni,695,32704300
ITF46,71038,Peschici,4308,49389500
ITF46,71039,Pietramontecorvino,2567,71645300
ITF46,71040,Poggio Imperiale,2584,52882400
ITF46,71041,Rignano Garganico,1881,89396800
ITF46,71042,Rocchetta Sant'Antonio,1734,72465400
ITF46,71043,Rodi Garganico,3466,13447100
ITF46,71044,Roseto Valfortore,1000,50052100
ITF46,71046,San Giovanni Rotondo,26641,261878800
ITF46,71047,San Marco in Lamis,12845,234197300
ITF46,71048,San Marco la Catola,902,28624900
ITF46,71049,San Nicandro Garganico,14444,173357400
ITF46,71050,San Paolo di Civitate,5648,91160400
ITF46,71051,San Severo,48856,336304600
ITF46,71052,Sant'Agata di Puglia,1849,116132600
ITF46,71053,Serracapriola,3794,143354100
ITF46,71054,Stornara,5742,33862900
ITF46,71055,Stornarella,5191,33812200
ITF46,71056,Torremaggiore,16643,210008400
ITF46,71058,Troia,6817,168245000
ITF46,71059,Vico del Gargano,7401,111082200
ITF46,71060,Vieste,13634,169188500
ITF46,71061,Volturara Appula,386,51997000
ITF46,71062,Volturino,1599,58347100
ITF46,71063,Ordona,2922,39565100
ITF46,71064,Zapponeta,3304,41745800
ITF47,72001,Acquaviva delle Fonti,20093,132024200
ITF47,72002,Adelfia,16490,29813900
ITF47,72003,Alberobello,10482,40823200
ITF47,72004,Altamura,69818,431370000
ITF47,72006,Bari,313003,117409700
ITF47,72008,Binetto,2150,17653700
ITF47,72010,Bitetto,11831,33945200
ITF47,72011,Bitonto,52275,174336500
ITF47,72012,Bitritto,11277,17981500
ITF47,72014,Capurso,15226,15105200
ITF47,72015,Casamassima,19325,78431800
ITF47,72016,Cassano delle Murge,14628,90197400
ITF47,72017,Castellana Grotte,19174,69128200
ITF47,72018,Cellamare,5747,5910800
ITF47,72019,Conversano,25813,128420400
ITF47,72020,Corato,47360,169342600
ITF47,72021,Gioia del Colle,26873,208935100
ITF47,72022,Giovinazzo,19368,44282400
ITF47,72023,Gravina in Puglia,42668,384721400
ITF47,72024,Grumo Appula,12254,81301800
ITF47,72025,Locorotondo,14074,48179100
ITF47,72027,Modugno,37214,32236400
ITF47,72028,Mola di Bari,24570,50939900
ITF47,72029,Molfetta,57682,58973300
ITF47,72030,Monopoli,47866,157825300
ITF47,72031,Noci,18501,150596700
ITF47,72032,Noicattaro,25980,40792500
ITF47,72033,Palo del Colle,20673,79712600
ITF47,72034,Poggiorsini,1328,43443600
ITF47,72035,Polignano a Mare,17491,63086500
ITF47,72036,Putignano,25909,100153900
ITF47,72037,Rutigliano,18421,53852200
ITF47,72038,Ruvo di Puglia,24777,223825400
ITF47,72039,Sammichele di Bari,6171,34233900
ITF47,72040,Sannicandro di Bari,9659,56793100
ITF47,72041,Santeramo in Colle,25737,144852100
ITF47,72043,Terlizzi,26181,69229400
ITF47,72044,Toritto,8176,75350200
ITF47,72046,Triggiano,26226,20138600
ITF47,72047,Turi,12939,71399800
ITF47,72048,Valenzano,17388,15978600
ITF48,110001,Andria,97942,402882100
ITF48,110002,Barletta,92927,149351300
ITF48,110003,Bisceglie,54394,69243900
ITF48,110004,Canosa di Puglia,28570,150931700
ITF48,110005,Margherita di Savoia,11303,35697700
ITF48,110006,Minervino Murge,8409,257406500
ITF48,110007,San Ferdinando di Puglia,13802,41229800
ITF48,110008,Spinazzola,6146,184005200
ITF48,110009,Trani,55175,103411800
ITF48,110010,Trinitapoli,14017,148765700
ITF51,76001,Abriola,1345,97189400
ITF51,76002,Acerenza,2229,77642200
ITF51,76003,Albano di Lucania,1368,55873500
ITF51,76004,Anzi,1585,77095400
ITF51,76005,Armento,576,58976500
ITF51,76006,Atella,3747,88476900
ITF51,76007,Avigliano,10739,85480400
ITF51,76008,Balvano,1767,42152600
ITF51,76009,Banzi,1237,83054400
ITF51,76010,Baragiano,2559,29603000
ITF51,76011,Barile,2671,24124700
ITF51,76012,Bella,4795,99711300
ITF51,76013,Brienza,3890,82932500
ITF51,76014,Brindisi Montagna,830,59877600
ITF51,76015,Calvello,1789,106393800
ITF51,76016,Calvera,361,16006100
ITF51,76017,Campomaggiore,744,12475100
ITF51,76018,Cancellara,1176,42498500
ITF51,76019,Carbone,549,48529000
ITF51,76020,San Paolo Albanese,224,30223200
ITF51,76021,Castelgrande,839,34898300
ITF51,76022,Castelluccio Inferiore,1969,28963000
ITF51,76023,Castelluccio Superiore,734,32978800
ITF51,76024,Castelmezzano,745,33908100
ITF51,76025,Castelsaraceno,1260,74774200
ITF51,76026,Castronuovo di Sant'Andrea,944,47452100
ITF51,76027,Cersosimo,573,24742600
ITF51,76028,Chiaromonte,1798,70017500
ITF51,76029,Corleto Perticara,2375,89339200
ITF51,76030,Episcopia,1309,28644000
ITF51,76031,Fardella,559,29076200
ITF51,76032,Filiano,2819,71808700
ITF51,76033,Forenza,1881,116305500
ITF51,76034,Francavilla in Sinni,4067,46817600
ITF51,76035,Gallicchio,823,23630700
ITF51,76036,Genzano di Lucania,5457,208925200
ITF51,76037,Grumento Nova,1597,66649400
ITF51,76038,Guardia Perticara,521,53679500
ITF51,76039,Lagonegro,5057,113067000
ITF51,76040,Latronico,4226,76658200
ITF51,76041,Laurenzana,1666,95707400
ITF51,76042,Lauria,12126,176627100
ITF51,76043,Lavello,13032,134654600
ITF51,76044,Maratea,4900,67835400
ITF51,76045,Marsico Nuovo,3994,100965200
ITF51,76046,Marsicovetere,5597,38011600
ITF51,76047,Maschito,1539,45817300
ITF51,76048,Melfi,17047,206206000
ITF51,76049,Missanello,534,22340700
ITF51,76050,Moliterno,3711,98552800
ITF51,76051,Montemilone,1458,114133000
ITF51,76052,Montemurro,1150,56870500
ITF51,76053,Muro Lucano,5037,126184000
ITF51,76054,Nemoli,1400,19492500
ITF51,76055,Noepoli,774,46709400
ITF51,76056,Oppido Lucano,3600,54877900
ITF51,76057,Palazzo San Gervasio,4614,62910200
ITF51,76058,Pescopagano,1734,69834200
ITF51,76059,Picerno,5672,78508900
ITF51,76060,Pietragalla,3891,66097700
ITF51,76061,Pietrapertosa,937,67702500
ITF51,76062,Pignola,6834,56235000
ITF51,76063,Potenza,65988,175431800
ITF51,76064,Rapolla,4181,29873400
ITF51,76065,Rapone,902,29506000
ITF51,76066,Rionero in Vulture,12646,53518100
ITF51,76067,Ripacandida,1613,33484800
ITF51,76068,Rivello,2627,69584800
ITF51,76069,Roccanova,1375,61735100
ITF51,76070,Rotonda,3324,42922600
ITF51,76071,Ruoti,3416,55450800
ITF51,76072,Ruvo del Monte,1009,32621000
ITF51,76073,San Chirico Nuovo,1235,23393800
ITF51,76074,San Chirico Raparo,950,84071100
ITF51,76075,San Costantino Albanese,627,43247900
ITF51,76076,San Fele,2680,97698900
ITF51,76077,San Martino d'Agri,685,50389300
ITF51,76078,San Severino Lucano,1444,61158300
ITF51,76079,Sant'Angelo Le Fratte,1353,23106700
ITF51,76080,Sant'Arcangelo,6267,89096300
ITF51,76081,Sarconi,1411,30686000
ITF51,76082,Sasso di Castalda,763,45431300
ITF51,76083,Satriano di Lucania,2254,32900800
ITF51,76084,Savoia di Lucania,1027,32837300
ITF51,76085,Senise,6753,97304900
ITF51,76086,Spinoso,1375,38182100
ITF51,76087,Teana,535,19298200
ITF51,76088,Terranova di Pollino,1067,113069000
ITF51,76089,Tito,7179,71266500
ITF51,76090,Tolve,3050,128683200
ITF51,76091,Tramutola,2965,36643600
ITF51,76092,Trecchina,2001,38188500
ITF51,76093,Trivigno,602,25996500
ITF51,76094,Vaglio Basilicata,1930,43362800
ITF51,76095,Venosa,11209,170388500
ITF51,76096,Vietri di Potenza,2707,52241000
ITF51,76097,Viggianello,2816,120827000
ITF51,76098,Viggiano,3318,89697500
ITF51,76099,Ginestra,714,13318400
ITF51,76100,Paterno,3143,40735500
ITF52,77001,Accettura,1706,90366800
ITF52,77002,Aliano,889,98408100
ITF52,77003,Bernalda,11894,126196600
ITF52,77004,Calciano,673,49691200
ITF52,77005,Cirigliano,299,14904200
ITF52,77006,Colobraro,1098,66609900
ITF52,77007,Craco,650,77041700
ITF52,77008,Ferrandina,8154,218108300
ITF52,77009,Garaguso,1008,38610900
ITF52,77010,Gorgoglione,885,34925600
ITF52,77011,Grassano,4878,41629900
ITF52,77012,Grottole,2125,117150200
ITF52,77013,Irsina,4547,263453000
ITF52,77014,Matera,60295,392081000
ITF52,77015,Miglionico,2405,88838500
ITF52,77016,Montalbano Jonico,6857,135995600
ITF52,77017,Montescaglioso,9442,175798700
ITF52,77018,Nova Siri,6735,52749800
ITF52,77019,Oliveto Lucano,376,31184400
ITF52,77020,Pisticci,16835,233668400
ITF52,77021,Policoro,17868,67656400
ITF52,77022,Pomarico,3904,129666600
ITF52,77023,Rotondella,2501,76716100
ITF52,77024,Salandra,2609,77437100
ITF52,77025,San Giorgio Lucano,1109,39257900
ITF52,77026,San Mauro Forte,1342,87057900
ITF52,77027,Stigliano,3763,211142800
ITF52,77028,Tricarico,4900,178160600
ITF52,77029,Tursi,4802,159930000
ITF52,77030,Valsinni,1394,32219200
ITF52,77031,Scanzano Jonico,7514,72178000
ITF61,78001,Acquaformosa,1012,22705200
ITF61,78002,Acquappesa,1753,14453600
ITF61,78003,Acri,19733,200627300
ITF61,78004,Aiello Calabro,1549,38505900
ITF61,78005,Aieta,750,48295200
ITF61,78006,Albidona,1222,64669000
ITF61,78007,Alessandria del Carretto,375,41112000
ITF61,78008,Altilia,667,10560400
ITF61,78009,Altomonte,4151,65715900
ITF61,78010,Amantea,13858,29456000
ITF61,78011,Amendolara,2772,60908400
ITF61,78012,Aprigliano,2557,122422900
ITF61,78013,Belmonte Calabro,1827,23978200
ITF61,78014,Belsito,892,11553200
ITF61,78015,Belvedere Marittimo,9136,37085000
ITF61,78016,Bianchi,1223,33319900
ITF61,78017,Bisignano,9857,86196700
ITF61,78018,Bocchigliero,1151,98818500
ITF61,78019,Bonifati,2671,33846600
ITF61,78020,Buonvicino,2124,30594500
ITF61,78021,Calopezzati,1316,22574000
ITF61,78022,Caloveto,1167,24964200
ITF61,78023,Campana,1575,104645700
ITF61,78024,Canna,659,20367100
ITF61,78025,Cariati,7762,28822800
ITF61,78026,Carolei,3178,15429600
ITF61,78027,Carpanzano,212,14273300
ITF61,78029,Cassano all'Ionio,16670,159067600
ITF61,78030,Castiglione Cosentino,2792,14086900
ITF61,78031,Castrolibero,9424,11557100
ITF61,78032,Castroregio,242,42057400
ITF61,78033,Castrovillari,21507,130635400
ITF61,78034,Celico,2694,99746800
ITF61,78035,Cellara,486,5858400
ITF61,78036,Cerchiara di Calabria,2267,81963200
ITF61,78037,Cerisano,2961,15317700
ITF61,78038,Cervicati,790,12086100
ITF61,78039,Cerzeto,1288,21895400
ITF61,78040,Cetraro,9674,66141600
ITF61,78041,Civita,859,27618700
ITF61,78042,Cleto,1222,18984000
ITF61,78043,Colosimi,1159,25579300
ITF61,78045,Cosenza,65197,37860500
ITF61,78046,Cropalati,1007,33697300
ITF61,78047,Crosia,9774,21102200
ITF61,78048,Diamante,5081,12206800
ITF61,78049,Dipignano,4252,23372500
ITF61,78050,Domanico,918,23661700
ITF61,78051,Fagnano Castello,3574,29674300
ITF61,78052,Falconara Albanese,1325,19270800
ITF61,78053,Figline Vegliaturo,1125,4164600
ITF61,78054,Firmo,1935,11700800
ITF61,78055,Fiumefreddo Bruzio,2842,32060000
ITF61,78056,Francavilla Marittima,2821,33016100
ITF61,78057,Frascineto,1934,29113700
ITF61,78058,Fuscaldo,8050,60796100
ITF61,78059,Grimaldi,1591,24708500
ITF61,78060,Grisolia,2249,51748200
ITF61,78061,Guardia Piemontese,1718,21462900
ITF61,78062,Lago,2352,49954600
ITF61,78063,Laino Borgo,1760,57081100
ITF61,78064,Laino Castello,771,37335900
ITF61,78065,Lappano,891,12209600
ITF61,78066,Lattarico,3853,43932800
ITF61,78067,Longobardi,2330,18237900
ITF61,78068,Longobucco,2800,212254100
ITF61,78069,Lungro,2294,35650000
ITF61,78070,Luzzi,8928,77600300
ITF61,78071,Maierà,1196,17781200
ITF61,78072,Malito,741,16915800
ITF61,78073,Malvito,1701,38237300
ITF61,78074,Mandatoriccio,2638,37315800
ITF61,78075,Mangone,1896,12273000
ITF61,78076,Marano Marchesato,3345,5042500
ITF61,78077,Marano Principato,3078,6322200
ITF61,78078,Marzi,949,15811000
ITF61,78079,Mendicino,9315,35684600
ITF61,78080,Mongrassano,1518,35155500
ITF61,78081,Montalto Uffugo,20274,76669800
ITF61,78082,Montegiordano,1669,35874400
ITF61,78083,Morano Calabro,4141,116252200
ITF61,78084,Mormanno,2736,78879800
ITF61,78085,Mottafollone,1124,31582900
ITF61,78086,Nocara,338,34046000
ITF61,78087,Oriolo,1937,85601400
ITF61,78088,Orsomarso,1180,90412700
ITF61,78089,Paludi,1007,41739400
ITF61,78090,Panettieri,313,14666300
ITF61,78091,Paola,15245,42880700
ITF61,78092,Papasidero,650,55216800
ITF61,78093,Parenti,2090,37617600
ITF61,78094,Paterno Calabro,1323,24201600
ITF61,78096,Pedivigliano,759,16654600
ITF61,78097,Piane Crati,1395,2331700
ITF61,78098,Pietrafitta,1182,9239000
ITF61,78099,Pietrapaola,1024,52816300
ITF61,78100,Plataci,676,49409200
ITF61,78101,Praia a Mare,6495,23591800
ITF61,78102,Rende,35692,55280900
ITF61,78103,Rocca Imperiale,3236,55029000
ITF61,78104,Roggiano Gravina,6908,44877200
ITF61,78105,Rogliano,5534,41684100
ITF61,78106,Rose,4249,47491300
ITF61,78107,Roseto Capo Spulico,1870,30660000
ITF61,78109,Rota Greca,1015,13124000
ITF61,78110,Rovito,3080,10682300
ITF61,78111,San Basile,950,18671500
ITF61,78112,San Benedetto Ullano,1418,19571500
ITF61,78113,San Cosmo Albanese,571,11571900
ITF61,78114,San Demetrio Corone,3240,61873700
ITF61,78115,San Donato di Ninea,1219,82397000
ITF61,78116,San Fili,2528,20959600
ITF61,78117,Sangineto,1260,27509200
ITF61,78118,San Giorgio Albanese,1342,22683200
ITF61,78119,San Giovanni in Fiore,16428,282528400
ITF61,78120,San Lorenzo Bellizzi,556,40628200
ITF61,78121,San Lorenzo del Vallo,3147,22928400
ITF61,78122,San Lucido,5870,27118300
ITF61,78123,San Marco Argentano,7131,80494900
ITF61,78124,San Martino di Finita,959,23898500
ITF61,78125,San Nicola Arcella,1891,11693400
ITF61,78126,San Pietro in Amantea,484,9844100
ITF61,78127,San Pietro in Guarano,3484,48344200
ITF61,78128,San Sosti,2026,43546500
ITF61,78129,Santa Caterina Albanese,1175,17342600
ITF61,78130,Santa Domenica Talao,1112,36116000
ITF61,78131,Sant'Agata di Esaro,1757,47624900
ITF61,78132,Santa Maria del Cedro,4925,18420400
ITF61,78133,Santa Sofia d'Epiro,2328,39216900
ITF61,78134,Santo Stefano di Rogliano,1703,19564400
ITF61,78135,San Vincenzo La Costa,2059,18416300
ITF61,78136,Saracena,3522,109150100
ITF61,78137,Scala Coeli,856,67496600
ITF61,78138,Scalea,11232,22555400
ITF61,78139,Scigliano,1139,17463400
ITF61,78140,Serra d'Aiello,496,4511800
ITF61,78142,Spezzano Albanese,6758,32263600
ITF61,78143,Spezzano della Sila,4335,80287400
ITF61,78145,Tarsia,1923,48277800
ITF61,78146,Terranova da Sibari,4694,43456100
ITF61,78147,Terravecchia,636,20120800
ITF61,78148,Torano Castello,4436,30221600
ITF61,78149,Tortora,5944,58215000
ITF61,78150,Trebisacce,8723,26716800
ITF61,78152,Vaccarizzo Albanese,1064,8533700
ITF61,78153,Verbicaro,2750,32641800
ITF61,78154,Villapiana,5433,39733000
ITF61,78155,Zumpano,2632,8083800
ITF61,78156,Casali del Manco,9725,168954600
ITF61,78157,Corigliano-Rossano,74850,346552400
ITF62,101001,Belvedere di Spinello,2081,30310900
ITF62,101002,Caccuri,1583,61376200
ITF62,101003,Carfizzi,522,20725400
ITF62,101004,Casabona,2443,67672100
ITF62,101005,Castelsilano,890,40063000
ITF62,101006,Cerenzia,1053,21965500
ITF62,101007,Cirò,2545,71044900
